X0,encoded_ocean_proximity,longitude,latitude,housing_median_age,population,median_income,median_house_value
1,1,-121.94,37.25,16,1894,5.2894,332800
1,1,-121.93,37.26,39,446,2.8125,291300
1,1,-121.92,37.26,33,762,4.5208,230700
1,1,-121.92,37.25,36,1826,4.9662,258500
1,1,-121.91,37.25,31,975,4.9205,240500
1,1,-121.92,37.28,27,1284,4.5833,308800
1,1,-121.92,37.27,33,1583,4.5625,253500
1,1,-121.93,37.27,35,985,6.0196,255100
1,1,-121.93,37.27,28,1753,4.1033,281000
1,1,-121.92,37.28,26,2381,7.9819,397000
1,1,-121.92,37.27,29,2651,5.6358,282100
1,1,-121.91,37.27,30,2168,5.0062,232000
1,1,-121.91,37.28,29,2098,6.4285,337300
1,1,-121.9,37.28,26,1408,5.6427,320000
1,1,-121.9,37.27,33,1739,5.0714,255600
1,1,-121.9,37.25,28,1389,5.7385,240400
1,1,-121.9,37.25,20,2892,4.6845,250000
1,1,-121.9,37.27,28,1996,5.4609,263600
1,1,-121.9,37.26,20,2062,6.8088,283300
1,1,-121.91,37.26,25,2290,5.1461,267200
1,1,-121.91,37.26,32,1790,5.4675,261100
1,1,-121.91,37.26,32,1989,3.5625,255200
1,1,-121.89,37.25,23,1180,6.0791,316500
1,1,-121.89,37.26,26,956,5.5,231700
1,1,-121.88,37.26,25,1755,3.8893,218600
1,1,-121.88,37.26,13,1018,3.8047,204700
1,1,-121.88,37.26,13,710,3.8936,225900
1,1,-121.88,37.25,24,631,2.8636,240300
1,1,-121.89,37.25,21,1040,5.2887,264500
1,1,-121.89,37.25,26,1007,4.7069,234800
1,1,-121.89,37.29,36,1125,4.2614,268800
1,1,-121.89,37.28,35,988,6.0936,365400
1,1,-121.9,37.28,34,2050,5.3922,302900
1,1,-121.88,37.28,33,1288,4.1554,313100
1,1,-121.89,37.28,32,2002,4.1645,281900
1,1,-121.88,37.27,27,1020,5.8178,267400
1,1,-121.88,37.27,24,2102,5.6895,289000
1,1,-121.89,37.26,25,1560,5.8479,263300
1,1,-121.89,37.27,28,688,5.2088,240900
1,1,-121.87,37.32,39,1528,2.6818,184900
1,1,-121.87,37.32,36,1182,2.7031,175800
1,1,-121.88,37.32,38,2113,2.6386,177600
1,1,-121.88,37.32,45,1920,3.2806,164200
1,1,-121.86,37.31,24,1808,2.2259,112500
1,1,-121.87,37.3,28,455,2.3293,215900
1,1,-121.87,37.31,6,2437,3.6802,152400
1,1,-121.87,37.3,14,134,2.7411,112500
1,1,-121.88,37.3,16,1674,2.6763,191100
1,1,-121.86,37.32,13,2094,4.3621,173400
1,1,-121.85,37.33,19,2845,2.6,172800
1,1,-121.84,37.32,14,3979,3.6953,192600
1,1,-121.85,37.33,16,4241,2.8024,127900
1,1,-121.85,37.33,19,597,4.5208,188100
1,1,-121.84,37.32,22,2491,4.3419,176300
1,1,-121.84,37.32,16,1835,5.3363,212800
1,1,-121.87,37.29,18,974,2.3715,228000
1,1,-121.87,37.28,21,2459,3.9688,249600
1,1,-121.86,37.29,14,2472,4.1444,178400
1,1,-121.85,37.28,17,1476,2.3971,87500
1,1,-121.83,37.3,16,4203,3.1964,185800
1,1,-121.85,37.3,19,4312,2.7768,178600
1,1,-121.84,37.29,24,2829,4.775,191900
1,1,-121.84,37.29,4,1780,4.3851,160400
1,1,-121.84,37.28,18,1779,3.925,166100
1,1,-121.83,37.31,19,7817,5.6058,232700
1,1,-121.83,37.3,17,825,4.5,235800
1,1,-121.81,37.29,15,3838,6.2907,253100
1,1,-121.81,37.28,17,1887,5.7078,217000
1,1,-121.82,37.28,33,1946,5.0709,176400
1,1,-121.83,37.29,10,1356,4.5943,123500
1,1,-121.83,37.29,20,1729,3.3833,115200
1,1,-121.83,37.28,33,1168,3.9009,178600
1,1,-121.83,37.28,19,2317,3.1042,183100
1,1,-121.82,37.28,31,1336,4.2361,179500
1,1,-121.83,37.29,20,2223,4.2589,191000
1,1,-121.82,37.29,16,1705,5.0225,222800
1,1,-121.83,37.32,17,1906,2.5652,165300
1,1,-121.82,37.31,22,1925,3.7102,177500
1,1,-121.82,37.31,15,1267,5.5145,219400
1,1,-121.81,37.31,14,1109,3.1382,139700
1,1,-121.81,37.31,15,1527,4.4792,212500
1,1,-121.81,37.32,26,2677,4.1165,164900
1,1,-121.82,37.32,10,2634,3.135,231400
1,1,-121.82,37.33,23,2582,4.3782,175800
1,1,-121.83,37.32,26,943,4.825,181000
1,1,-121.81,37.33,4,3651,7.2982,343000
1,1,-121.8,37.34,25,1146,5.2088,231400
1,1,-121.8,37.34,20,1507,5.8068,263900
1,1,-121.79,37.34,20,1196,4.9318,262400
1,1,-121.8,37.35,15,1389,5.614,223300
1,1,-121.78,37.34,21,891,7.375,338400
1,1,-121.75,37.35,18,605,8.1871,500001
1,1,-121.77,37.33,8,1799,7.2707,355300
1,1,-121.77,37.33,9,1675,7.5443,348400
1,1,-121.78,37.34,11,1774,7.0671,378200
1,1,-121.79,37.33,13,1794,6.6813,277800
1,1,-121.79,37.33,18,2381,5.6345,231000
1,1,-121.79,37.33,10,2491,6.6633,283700
1,1,-121.78,37.33,10,1510,6.68,359500
1,1,-121.8,37.32,20,2228,5.6817,224200
1,1,-121.8,37.32,23,1277,4.8092,217400
1,1,-121.8,37.32,14,2698,4.7027,227600
1,1,-121.79,37.32,6,2160,5.5336,241900
1,1,-121.79,37.32,20,1669,6.2742,241300
1,1,-121.76,37.33,5,2435,5.6306,286200
1,1,-121.81,37.3,14,1214,4.9769,186500
1,1,-121.81,37.31,15,1533,5.7843,209900
1,1,-121.8,37.31,15,1277,4.5045,164500
1,1,-121.8,37.3,16,605,4.8173,235600
1,1,-121.81,37.3,15,1683,5.5248,235600
1,1,-121.8,37.31,21,1789,5.0543,232000
1,1,-121.79,37.31,22,1270,5.1149,235700
1,1,-121.78,37.31,25,983,6.4664,271500
1,1,-121.79,37.3,10,3083,5.9399,241900
1,1,-121.76,37.28,17,431,4.9097,241000
1,1,-121.74,37.3,12,985,6.7159,362700
1,1,-121.78,37.31,7,1047,6.234,292200
1,1,-121.77,37.31,16,769,6.6455,302600
1,1,-121.76,37.29,15,1150,7.1267,277900
1,1,-121.76,37.3,6,1378,6.1463,335500
1,1,-121.75,37.3,23,548,2.5052,133700
1,1,-121.74,37.29,6,2468,5.6411,294700
1,1,-121.75,37.29,15,455,4.3365,221000
1,1,-121.84,37.34,33,938,4.0929,165000
1,1,-121.84,37.33,28,1937,4.1146,160100
1,1,-121.84,37.33,26,2059,3.6765,163600
1,1,-121.83,37.32,21,5124,3.2052,179000
1,1,-121.82,37.35,24,2409,3.4509,182400
1,1,-121.82,37.34,23,6034,4.8424,195300
1,1,-121.81,37.35,28,2990,4.4671,172600
1,1,-121.81,37.35,29,2000,4.375,185500
1,1,-121.8,37.35,27,1562,5.2297,192800
1,1,-121.8,37.35,17,1756,5.1017,240700
1,1,-121.84,37.34,27,3033,4.25,162900
1,1,-121.83,37.33,27,3257,4.6333,173600
1,1,-121.83,37.34,21,6047,4.2098,193400
1,1,-121.83,37.34,26,1952,4.087,182500
1,1,-121.87,37.36,34,769,3.5625,194500
1,1,-121.86,37.35,35,1886,2.5551,182100
1,1,-121.86,37.35,43,1256,2.8,153300
1,1,-121.85,37.34,27,1505,2.5769,137500
1,1,-121.84,37.35,22,2962,2.2031,164000
1,1,-121.85,37.35,29,3572,2.7562,160100
1,1,-121.84,37.35,20,4610,2.6894,182200
1,1,-121.86,37.37,15,8793,3.3306,210300
1,1,-121.84,37.37,15,2749,2.3199,140100
1,1,-121.85,37.36,15,3556,3.0466,159600
1,1,-121.85,37.36,18,1705,3.7198,128600
1,1,-121.85,37.36,11,2744,4.0452,205900
1,1,-121.86,37.36,31,1179,4.4896,156800
1,1,-121.84,37.38,34,611,3.5625,201800
1,1,-121.85,37.38,12,8190,5.2415,286500
1,1,-121.84,37.39,31,2848,5.5592,229900
1,1,-121.83,37.38,15,3278,4.5533,209900
1,1,-121.84,37.38,33,781,5.1082,195800
1,1,-121.83,37.38,31,2677,3.2222,184800
1,1,-121.83,37.37,43,370,4.25,209100
1,1,-121.83,37.37,43,800,3.2279,182400
1,1,-121.84,37.37,42,900,3.8571,187500
1,1,-121.84,37.37,28,1252,4.1615,214800
1,1,-121.82,37.37,40,445,4.0446,196300
1,1,-121.83,37.36,29,3036,3.1982,171700
1,1,-121.83,37.36,22,3508,4.2312,183800
1,1,-121.83,37.35,31,3547,3.7143,178600
1,1,-121.82,37.37,41,970,4.4167,215200
1,1,-121.81,37.37,26,1931,5.1099,213100
1,1,-121.82,37.36,33,1412,4.0385,167600
1,1,-121.82,37.36,34,1450,3.7188,161500
1,1,-121.82,37.37,42,1873,3.7214,167900
1,1,-121.81,37.39,34,827,7.4559,456500
1,1,-121.82,37.39,37,1569,6.1008,286200
1,1,-121.82,37.38,32,1687,5.4949,330800
1,1,-121.81,37.38,29,244,12.3292,416700
1,1,-121.82,37.38,32,768,6.8462,320900
1,1,-121.81,37.37,24,492,7.2861,328000
1,1,-121.79,37.38,22,1637,5.3774,325600
1,1,-121.81,37.36,20,1234,7.5813,374100
1,1,-121.87,37.39,9,1591,4.9091,259700
1,1,-121.87,37.39,16,1862,6.057,246800
1,1,-121.87,37.38,16,722,4.5187,163500
1,1,-121.87,37.38,16,1863,5.5429,269100
1,1,-121.88,37.39,13,2240,7.105,273900
1,1,-121.87,37.41,17,2089,6.7867,273700
1,1,-121.87,37.4,16,1061,6.9584,351600
1,1,-121.86,37.4,19,2196,6.1504,268400
1,1,-121.87,37.39,16,1103,3.7153,229800
1,1,-121.86,37.39,17,1235,5.4225,258100
1,1,-121.85,37.39,15,4784,5.8322,276600
1,1,-121.82,37.42,13,1581,6.1091,329400
1,1,-121.81,37.41,25,1034,7.0544,320700
1,1,-121.84,37.4,25,840,6.8677,288500
1,1,-121.83,37.4,27,492,5.716,348300
1,1,-121.9,37.4,16,1606,3.7622,150000
1,1,-121.9,37.39,42,26,1.7361,500001
1,1,-121.9,37.37,20,120,1.0938,187500
1,1,-121.88,37.37,14,3258,3.5745,333700
1,1,-121.87,37.38,14,2052,7.0735,335600
1,1,-121.86,37.38,15,1380,5.8686,181100
1,1,-121.89,37.39,2,535,4.375,425000
1,1,-121.88,37.4,9,4240,5.34,257400
1,1,-121.89,37.38,3,2522,5.7695,271400
1,1,-121.88,37.37,3,2559,6.0959,272700
1,1,-121.86,37.4,16,1419,5.8721,267800
1,1,-121.86,37.4,21,946,6.5226,258500
1,1,-121.85,37.41,25,1006,6.6842,265300
1,1,-121.85,37.4,23,1145,5.5968,243200
1,1,-121.86,37.41,16,1718,5.5073,178900
1,1,-121.85,37.41,17,1400,5.6096,199100
1,1,-121.86,37.41,16,1080,6.1256,266900
1,1,-121.86,37.41,16,945,7.3861,267000
1,1,-121.86,37.41,16,1671,6.5004,263600
1,1,-121.9,37.44,12,2594,6.6086,299400
1,1,-121.9,37.44,4,853,5.0821,265500
1,1,-121.9,37.44,9,532,8.6675,441000
1,1,-121.89,37.44,8,1527,7.8532,422800
1,1,-121.88,37.43,17,2762,3.3884,245800
1,1,-121.88,37.43,31,1898,5.6651,204100
1,1,-121.87,37.43,22,2118,6.2892,254200
1,1,-121.85,37.44,8,241,7.309,367900
1,1,-121.87,37.42,19,6810,6.4419,264500
1,1,-121.87,37.41,24,1891,5.6683,248700
1,1,-121.88,37.41,23,2183,4.3807,226900
1,1,-121.86,37.42,20,2695,6.6227,264800
1,1,-121.87,37.42,25,2685,5.6965,261100
1,1,-121.88,37.44,17,1028,5.2722,186900
1,1,-121.88,37.44,20,1427,4.4712,144000
1,1,-121.88,37.44,26,1089,5.3057,226400
1,1,-121.88,37.44,23,910,5.3994,237900
1,1,-121.89,37.46,5,705,10.3798,500001
1,1,-121.88,37.46,5,802,10.9722,500001
1,1,-121.89,37.45,15,1687,4.75,254400
1,1,-121.88,37.44,14,1107,6.7093,311200
1,1,-121.87,37.46,43,58,15.0001,500001
1,1,-121.9,37.46,29,1788,3.8421,220700
1,1,-121.91,37.46,26,1716,5.6062,226800
1,1,-121.9,37.45,18,2984,6.6176,276200
1,1,-121.9,37.45,16,1525,5.6063,320500
1,1,-121.91,37.42,19,1224,4.1389,174100
1,1,-121.9,37.41,24,3188,5.6344,228700
1,1,-121.89,37.42,26,52,7.7197,225000
1,1,-121.92,37.45,10,2032,3.2617,252200
1,1,-121.91,37.44,26,951,4.7794,225800
1,1,-121.91,37.44,19,1645,5.0362,255100
1,1,-121.91,37.44,24,799,5.0808,212500
1,1,-121.91,37.43,33,1714,4.8304,224900
1,1,-122.07,37.44,21,2756,2.9817,225000
1,1,-121.96,37.43,18,2205,3.3859,158000
1,1,-121.97,37.44,17,219,4.5179,112500
1,1,-121.99,37.4,24,1196,3.4896,226700
1,1,-121.99,37.4,35,1343,5.3912,235300
1,1,-121.99,37.39,25,2484,4.8145,230700
1,1,-122.02,37.4,33,1285,4.0655,226800
1,1,-122.01,37.4,14,813,3.7614,137500
1,1,-122.0,37.4,17,1470,2.9706,81300
1,1,-122.0,37.4,17,1656,3.6619,232400
1,1,-122.0,37.4,35,1164,5.9145,236900
1,1,-122.01,37.4,24,441,3.1439,47500
1,1,-122.0,37.39,33,1655,5.7962,229800
1,1,-121.96,37.41,17,2286,5.2937,238000
1,1,-121.97,37.4,17,1662,5.8792,255500
1,1,-121.96,37.39,20,658,4.5062,219300
1,1,-121.95,37.39,24,3795,5.4228,264100
1,1,-121.95,37.38,22,390,3.1812,87500
1,1,-121.95,37.41,13,1087,4.7625,137500
1,1,-121.94,37.42,16,1910,4.7049,112500
1,1,-121.93,37.4,34,132,3.375,67500
1,1,-121.91,37.36,42,1940,3.2153,199700
1,1,-121.92,37.36,42,158,3.1563,137500
1,1,-121.95,37.37,39,317,3.0357,208300
1,1,-121.95,37.36,27,2230,3.5625,208600
1,1,-121.95,37.36,25,2267,2.7727,235600
1,1,-121.93,37.35,36,1589,3.1065,234100
1,1,-121.93,37.34,48,946,3.0375,218500
1,1,-121.98,37.37,36,1062,4.575,215400
1,1,-121.98,37.36,32,814,4.6719,252100
1,1,-121.98,37.37,35,615,5.0942,217500
1,1,-121.99,37.37,27,1610,4.2422,237500
1,1,-121.97,37.36,24,2656,6.0573,254500
1,1,-121.97,37.36,34,534,6.0116,271200
1,1,-121.97,37.35,35,926,4.2273,269900
1,1,-121.96,37.36,16,3150,4.2837,264500
1,1,-121.96,37.36,33,1598,3.5199,261400
1,1,-121.97,37.35,36,353,6.3191,258300
1,1,-121.97,37.36,36,306,4.575,247600
1,1,-121.98,37.36,34,1019,4.5625,242700
1,1,-121.98,37.36,33,809,5.7059,287200
1,1,-121.98,37.36,35,701,7.8543,281900
1,1,-121.98,37.36,35,743,5.0866,254600
1,1,-121.99,37.36,32,917,4.6761,298300
1,1,-121.99,37.36,33,1230,4.9091,270300
1,1,-121.99,37.36,33,1469,3.2048,261800
1,1,-121.99,37.36,33,1287,5.5,282200
1,1,-121.98,37.35,41,729,3.5491,261100
1,1,-121.99,37.35,18,972,4.3971,238900
1,1,-121.99,37.35,16,1637,4.5427,198400
1,1,-121.99,37.35,25,707,4.375,212200
1,1,-121.98,37.35,36,546,4.5625,240000
1,1,-121.97,37.35,30,999,4.6328,287100
1,1,-121.98,37.34,33,1922,4.9562,238700
1,1,-121.98,37.34,18,3604,4.5368,307400
1,1,-121.99,37.34,26,2249,3.9625,262900
1,1,-121.96,37.35,37,699,3.925,251300
1,1,-121.97,37.34,33,1553,3.6682,266100
1,1,-121.97,37.35,35,556,3.925,287100
1,1,-121.96,37.35,32,673,5.2019,279900
1,1,-121.95,37.35,36,545,3.2813,244400
1,1,-121.94,37.35,52,1662,3.1667,231600
1,1,-121.94,37.35,18,1096,2.3713,244000
1,1,-121.95,37.35,48,697,3.6118,235500
1,1,-121.95,37.35,42,659,3.3333,237900
1,1,-121.95,37.35,52,1096,4.2656,236100
1,1,-121.94,37.34,42,1304,3.1429,286500
1,1,-121.94,37.34,29,1674,3.4233,229300
1,1,-121.94,37.34,41,1092,3.7321,250000
1,1,-121.94,37.33,36,797,3.6818,257600
1,1,-121.94,37.33,37,845,4.75,251100
1,1,-121.94,37.34,36,1372,5.0175,246100
1,1,-121.95,37.34,25,2529,3.1702,256100
1,1,-121.95,37.33,31,821,2.3547,275900
1,1,-121.95,37.33,36,740,4.7604,294700
1,1,-121.96,37.33,26,1427,4.2136,288300
1,1,-121.96,37.33,35,1054,4.0667,276900
1,1,-121.96,37.34,42,942,4.4453,255400
1,1,-121.96,37.34,36,373,5.791,254100
1,1,-121.96,37.34,18,1901,5.3873,288300
1,1,-121.96,37.34,34,739,3.4375,252600
1,1,-121.96,37.34,37,293,3.7813,247800
1,1,-121.98,37.33,30,1506,6.3716,330500
1,1,-121.98,37.33,30,1721,6.1388,302400
1,1,-121.99,37.34,27,1571,5.273,315600
1,1,-121.97,37.33,21,3636,5.1506,302100
1,1,-121.98,37.33,25,1529,5.121,287600
1,1,-121.98,37.33,35,912,5.9567,294300
1,1,-121.99,37.33,35,841,4.8365,313900
1,1,-121.99,37.33,33,1016,3.9417,285800
1,1,-121.98,37.31,28,1883,6.4095,335900
1,1,-121.99,37.3,28,2110,5.1483,342000
1,1,-122.0,37.3,28,2588,5.357,355200
1,1,-121.98,37.32,17,4748,4.2531,279800
1,1,-121.99,37.32,20,2042,4.7083,217700
1,1,-121.98,37.31,32,1191,5.606,288900
1,1,-121.98,37.31,34,1016,5.8127,288300
1,1,-121.99,37.31,26,1443,5.7833,339600
1,1,-121.97,37.32,19,2672,3.699,237500
1,1,-121.96,37.32,11,1094,3.73,227700
1,1,-121.95,37.32,39,619,4.6304,263200
1,1,-121.95,37.32,20,431,3.1103,281900
1,1,-121.95,37.31,27,2135,3.6292,264600
1,1,-121.96,37.31,26,1819,7.0469,365500
1,1,-121.96,37.31,31,1898,5.2534,290900
1,1,-121.97,37.31,21,3637,3.6401,267500
1,1,-121.97,37.31,25,3580,3.9187,314900
1,1,-121.97,37.3,25,2758,3.0079,277300
1,1,-121.95,37.32,33,351,3.1458,270500
1,1,-121.94,37.31,30,1914,3.7632,307000
1,1,-121.95,37.31,27,1278,3.5652,329500
1,1,-121.94,37.3,30,814,6.623,332500
1,1,-121.95,37.3,21,2487,3.7188,293000
1,1,-121.94,37.3,25,734,3.2727,262500
1,1,-121.95,37.3,25,3786,3.3958,267500
1,1,-121.96,37.3,20,2334,4.3081,227300
1,1,-121.94,37.29,22,1249,3.75,212500
1,1,-121.94,37.29,20,363,4.0962,214100
1,1,-121.95,37.27,17,408,1.7171,181300
1,1,-121.95,37.28,52,362,4.0208,262500
1,1,-121.95,37.29,9,715,4.6371,234300
1,1,-121.95,37.29,30,1834,3.4505,260000
1,1,-121.95,37.28,19,3759,3.1509,242900
1,1,-121.98,37.3,30,1794,4.6312,283200
1,1,-121.98,37.29,33,907,7.5443,283000
1,1,-121.98,37.29,31,1459,3.2287,264900
1,1,-121.96,37.28,33,877,5.4386,280400
1,1,-121.97,37.28,25,1995,6.6437,296100
1,1,-121.97,37.28,27,1301,5.0385,277300
1,1,-121.98,37.28,26,620,3.3922,269100
1,1,-121.98,37.28,28,1877,5.7251,272600
1,1,-121.98,37.28,27,1725,5.7812,275000
1,1,-121.99,37.27,27,1454,5.4051,273500
1,1,-121.99,37.29,32,1336,6.4631,344100
1,1,-121.96,37.3,23,2181,4.0403,303400
1,1,-121.97,37.3,31,1891,4.8542,275000
1,1,-121.96,37.29,24,690,5.0,283000
1,1,-121.97,37.29,25,2027,5.3294,300300
1,1,-121.97,37.29,29,1602,3.337,265300
1,1,-121.99,37.27,17,775,5.9658,278000
1,1,-121.98,37.27,25,1633,5.2528,269400
1,1,-121.98,37.27,29,1318,5.3561,298900
1,1,-121.96,37.28,28,2846,4.0174,273900
1,1,-121.96,37.27,22,2983,5.2533,269100
1,1,-121.96,37.27,31,1566,5.5151,286800
1,1,-121.97,37.26,19,998,4.6827,255100
1,1,-121.96,37.26,22,636,1.8542,333300
1,1,-121.95,37.25,30,1532,5.0863,332000
1,1,-121.95,37.24,37,1566,6.0235,413500
1,1,-121.95,37.24,32,705,6.0957,405400
1,1,-121.96,37.24,26,1208,5.4683,430900
1,1,-121.96,37.25,35,484,6.1648,371900
1,1,-121.95,37.25,34,1282,5.5127,268200
1,1,-121.93,37.25,36,535,4.69,252600
1,1,-121.93,37.25,21,639,4.5333,234200
1,1,-121.92,37.25,34,1035,4.7917,243200
1,1,-121.93,37.25,32,779,6.0358,260100
1,1,-121.94,37.24,35,664,4.675,245300
1,1,-121.91,37.24,24,2449,4.7118,274600
1,1,-121.91,37.24,30,1114,4.7279,272000
1,1,-121.92,37.24,26,3319,6.3663,279400
1,1,-121.94,37.24,19,632,5.5944,290500
1,1,-121.94,37.24,26,1165,7.3522,363800
1,1,-121.93,37.24,26,1096,6.0738,335900
1,1,-121.92,37.24,27,660,5.3911,281200
1,1,-121.91,37.23,22,1240,6.0712,271800
1,1,-121.91,37.23,27,1956,7.3843,405000
1,1,-121.93,37.22,21,1811,9.3834,500001
1,1,-121.96,37.23,36,1719,7.8407,476400
1,1,-121.97,37.23,22,1291,4.6065,445900
1,1,-121.98,37.22,46,3728,5.2321,500001
1,1,-121.96,37.22,35,1866,8.492,500001
1,1,-121.95,37.21,20,890,10.0187,500001
1,1,-121.97,37.24,35,1117,4.4063,436100
1,1,-121.98,37.23,33,1511,3.1176,396300
1,1,-122.0,37.23,36,1234,9.0704,500001
1,1,-121.96,37.25,19,790,4.5156,339300
1,1,-121.97,37.25,32,1193,6.131,367800
1,1,-121.98,37.26,27,1178,4.6654,340700
1,1,-121.99,37.27,21,500,7.598,347800
1,1,-121.99,37.26,17,1158,8.2069,442500
1,1,-121.98,37.25,19,267,15.0,500001
1,1,-121.99,37.25,25,604,10.7582,500001
1,1,-121.97,37.25,21,856,7.9135,496400
1,1,-121.99,37.25,22,1480,11.2463,500001
1,1,-121.98,37.24,35,1325,8.5425,500001
1,1,-122.0,37.27,33,759,5.7876,415800
1,1,-122.01,37.27,27,1220,8.8178,500001
1,1,-122.02,37.26,24,847,10.2666,500001
1,1,-122.02,37.26,34,692,8.0331,500001
1,1,-122.01,37.25,31,551,10.2311,500001
1,1,-121.99,37.26,29,982,7.9234,500001
1,1,-122.01,37.26,14,1172,7.6107,500001
1,1,-122.03,37.25,34,903,7.8711,500001
1,1,-122.04,37.24,24,539,11.1557,500001
1,1,-122.02,37.24,28,1085,10.6834,500001
1,1,-122.03,37.29,22,1147,10.3653,500001
1,1,-122.02,37.29,18,999,8.7939,500001
1,1,-122.02,37.29,25,1461,10.3979,500001
1,1,-122.01,37.29,31,1190,7.5,500001
1,1,-122.01,37.28,22,773,9.1569,500001
1,1,-122.0,37.28,35,1449,5.7295,346100
1,1,-122.0,37.28,33,854,8.3605,500001
1,1,-122.0,37.28,32,1092,5.4103,335900
1,1,-122.03,37.27,32,1551,7.8279,500001
1,1,-122.03,37.28,29,1320,9.8937,500001
1,1,-122.02,37.28,25,1198,9.3464,500001
1,1,-122.01,37.27,28,1415,10.675,500001
1,1,-122.06,37.27,16,567,10.5793,500001
1,1,-122.04,37.29,19,1252,12.2145,500001
1,1,-122.03,37.27,25,1608,10.7958,500001
1,1,-122.04,37.26,24,1692,7.8627,500001
1,1,-122.06,37.33,29,826,8.248,498800
1,1,-122.06,37.32,30,1440,6.2182,380800
1,1,-122.05,37.31,25,2003,8.0727,455500
1,1,-122.05,37.31,25,1585,9.2298,500001
1,1,-122.06,37.3,11,1947,10.7326,500001
1,1,-122.07,37.33,13,891,8.0158,420000
1,1,-122.06,37.33,23,2167,7.0102,500001
1,1,-122.07,37.31,24,1818,7.2986,500001
1,1,-122.08,37.3,30,1197,7.0813,485300
1,1,-122.08,37.31,17,959,7.8528,368900
1,1,-122.04,37.34,20,2271,4.8836,396200
1,1,-122.06,37.34,13,790,5.0081,288300
1,1,-122.05,37.33,21,933,5.3167,416300
1,1,-122.04,37.33,26,1264,7.7643,474700
1,1,-122.05,37.33,17,1364,6.3131,436400
1,1,-122.04,37.33,22,2206,4.5721,351200
1,1,-122.04,37.32,27,1259,5.7528,431400
1,1,-122.04,37.31,29,1217,6.2045,393800
1,1,-122.04,37.31,24,1627,5.154,355100
1,1,-122.04,37.3,26,778,6.075,417000
1,1,-122.04,37.3,25,1076,6.9238,345900
1,1,-122.03,37.31,25,1132,5.3508,409100
1,1,-122.04,37.3,25,1678,6.6818,411300
1,1,-122.01,37.3,25,1699,8.0837,380600
1,1,-122.01,37.31,23,2951,6.3702,332000
1,1,-122.0,37.31,28,1795,7.8383,372700
1,1,-122.0,37.3,29,1518,7.218,400700
1,1,-122.03,37.31,19,1520,3.375,275700
1,1,-122.03,37.3,30,1551,5.8521,326300
1,1,-122.03,37.3,22,1792,5.4842,335300
1,1,-122.02,37.31,34,1301,6.083,341400
1,1,-122.02,37.31,35,1248,5.9714,332500
1,1,-122.02,37.3,26,924,6.7123,354600
1,1,-122.02,37.3,32,903,6.359,341900
1,1,-122.02,37.32,27,2009,6.3923,348300
1,1,-122.02,37.31,33,1230,6.3197,340100
1,1,-122.03,37.32,15,2156,5.6511,404800
1,1,-122.0,37.32,34,1915,4.7402,244500
1,1,-122.01,37.31,26,700,6.6766,332700
1,1,-122.01,37.32,32,1577,4.6613,284000
1,1,-122.0,37.31,33,2389,4.7235,242200
1,1,-122.02,37.33,25,1689,7.3693,373600
1,1,-122.03,37.33,23,1782,7.4863,412300
1,1,-122.03,37.34,16,674,5.1602,231200
1,1,-122.02,37.34,30,467,6.448,360600
1,1,-122.0,37.33,30,1788,5.6932,338700
1,1,-122.02,37.35,26,1221,8.1078,365700
1,1,-122.02,37.35,22,1479,4.1473,354400
1,1,-122.02,37.34,26,980,6.2475,350000
1,1,-122.02,37.34,28,1190,5.7881,344700
1,1,-122.03,37.34,25,2338,6.0577,451800
1,1,-122.03,37.35,25,1251,5.5388,352100
1,1,-122.01,37.35,33,1158,5.0785,289500
1,1,-122.0,37.35,20,2059,5.1674,333000
1,1,-122.0,37.34,27,817,5.9158,343100
1,1,-122.0,37.34,31,1604,5.2108,351500
1,1,-122.01,37.34,31,1493,6.3052,344200
1,1,-122.05,37.35,34,1399,7.3753,388100
1,1,-122.05,37.34,34,1079,7.7865,423900
1,1,-122.05,37.34,31,627,6.6087,416500
1,1,-122.06,37.34,20,1293,6.7578,451400
1,1,-122.04,37.35,28,1328,7.4729,431600
1,1,-122.04,37.34,28,1260,7.5372,432600
1,1,-122.03,37.35,16,455,7.2779,292900
1,1,-122.04,37.35,28,696,5.678,370100
1,1,-122.04,37.34,25,704,7.7799,447300
1,1,-122.03,37.34,17,598,4.0129,342400
1,1,-122.04,37.34,23,1795,3.16,225000
1,1,-122.04,37.34,19,2496,3.6991,271500
1,1,-122.05,37.37,35,662,5.6533,291400
1,1,-122.05,37.36,34,1017,4.1369,316900
1,1,-122.05,37.36,27,1063,3.9848,409700
1,1,-122.06,37.35,31,872,8.0599,381800
1,1,-122.06,37.36,35,1343,6.0777,327500
1,1,-122.06,37.37,32,1160,4.9087,322700
1,1,-122.04,37.37,23,2351,5.2319,430100
1,1,-122.03,37.36,28,948,6.4913,411900
1,1,-122.04,37.35,20,767,6.837,383000
1,1,-122.05,37.36,29,679,7.5337,406800
1,1,-122.04,37.36,26,1241,6.8753,403000
1,1,-122.05,37.37,27,1537,6.6085,344700
1,1,-122.03,37.36,16,1369,4.4699,367400
1,1,-122.02,37.35,17,1465,5.8779,362200
1,1,-122.02,37.35,18,507,5.3679,228400
1,1,-122.03,37.35,19,1930,3.5154,311400
1,1,-122.03,37.37,16,1479,3.5861,500001
1,1,-122.02,37.36,21,1486,3.9038,243800
1,1,-122.02,37.36,25,1273,4.7609,378000
